"AQSID","SiteName","Status","EPARegion","Latitude","Longitude","Elevation","GMTOffset","CountryCode","StateName","ValidDate","ValidTime","DataSource","ReportingArea_PipeDelimited","OZONE_AQI","PM10_AQI","PM25_AQI","NO2_AQI","OZONE_Measured","PM10_Measured","PM25_Measured","NO2_Measured","NO2","NO2_Unit","CO","CO_Unit","PM25","PM25_Unit","SO2","SO2_Unit","OZONE","OZONE_Unit","PM10","PM10_Unit"
"060050002","Jackson - Clinton","Active","R9","38.342606","-120.764426","0.0","-8","US","CA","04/12/2024","16:00","California Air Resources Board","","29","","","","1","0","0","0","","","","","","","","","31.0","PPB","",""
"160291009","Soda Springs PM25","Active","R10","42.65167","-111.61472","0.0","-7","US","ID","04/12/2024","16:00","Idaho Department of Environmental Quality","Soda Springs (seasonal)","","","19","","0","0","1","0","","","","","4.1","UG/M3","","","","","",""
"060879990","Zayante Fire Station","Inactive","R9","37.067003","-122.057206","0.0","-8","US","CA","04/12/2024","16:00","Monterey Bay Unified APCD","","","","","","0","0","1","0","","","","","","","","","","","",""
"028201390","JPN Site 028201390","Active","","34.913777","134.735299","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"260490021","FLINT","Active","R5","43.0289","-83.669403","0.0","-5","US","MI","04/12/2024","16:00","Michigan Department of Environment, Great Lakes, and Energy","Flint","36","","9","","1","0","1","0","","","","","1.0","UG/M3","","","41.0","PPB","",""
"350011012","Tramway","Active","R6","35.185","-106.5077","1805.3","-7","US","NM","04/12/2024","16:00","Albuquerque Environmental Health Department","Albuquerque","50","20","14","","1","1","1","0","","","","","3.8","UG/M3","","","54.0","PPB","24.0","UG/M3"
"035214020","JPN Site 035214020","Active","","34.076037","131.762807","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"020202510","JPN Site 020202510","Active","","36.231192","137.955527","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"511790001","WIDEWATER","Active","R3","38.48123","-77.3704","0.0","-5","US","VA","04/12/2024","16:00","Virginia Dept. of Environmental Quality","Fredericksburg","40","","","","1","0","0","0","","","","","","","","","47.0","PPB","",""
"026102510","JPN Site 026102510","Active","","35.033782","135.759375","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"124CC0090607","Gibbons","Active","CA","53.827241","-113.327174","0.0","-7","CA","N/A","04/12/2024","16:00","Alberta Environmental Monitoring and Reporting Agency (AEMERA)","","26","","13","2","1","0","1","1","2.5","PPB","","","3.0","UG/M3","","","34.0","PPB","",""
"002201520","JPN Site 002201520","Active","","40.82686","140.748972","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"004341010","JPN Site 004341010","Active","","37.857179","140.819658","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"245100040","Oldtown","Inactive","R3","39.2981","-76.604698","11.9","-5","US","MD","04/12/2024","16:00","Maryland Department of the Environment","Metro Baltimore","","","","","0","0","1","1","","","","","","","","","","","",""
"AA1010002","Addis Ababa Jacros","Active","DSET","9.011444","38.820909","0.0","3","ET","N/A","04/12/2024","16:00","U.S. Department of State Ethiopia - Addis Ababa","Addis Ababa School","","","89","","0","0","1","0","","","","","38.0","UG/M3","","","","","",""
"012222010","JPN Site 012222010","Active","","35.862102","140.076479","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"KM1010001","Embassy Kathmandu","Active","DSNP","27.738703","85.336206","0.0","5.75","NP","N/A","04/12/2024","16:00","U.S. Department of State Nepal - Kathmandu","Embassy Kathmandu","","","","","1","0","1","0","","","","","114.0","UG/M3","","","22.0","PPB","",""
"511071005","ASHBURN","Active","R3","39.02473","-77.48925","0.0","-5","US","VA","04/12/2024","16:00","Virginia Dept. of Environmental Quality","Northern Virginia|Metropolitan Washington","39","6","14","0","1","1","1","1","0.6","PPB","","","3.5","UG/M3","","","48.0","PPB","7.0","UG/M3"
"840480131090","Von Ormy Highway 16","Active","R6","29.162942","-98.589126","207.1","-6","US","TX","04/12/2024","16:00","Texas Commission on Environmental Quality","","","","38","","0","0","1","0","","","","","8.0","UG/M3","","","","","",""
"261630100","MILITARY PARK","Active","R5","42.312078","-83.103469","0.0","-5","US","MI","04/12/2024","16:00","Michigan Department of Environment, Great Lakes, and Energy","Detroit","","","14","","0","0","1","1","","","","","3.5","UG/M3","-0.1","PPB","","","",""
"042201510","JPN Site 042201510","Active","","32.751701","129.871914","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"000030801","DAYTON","Inactive","CA","43.8333","-66.0833","0.0","-4","CA","CC","04/12/2024","16:00","Canada-Nova Scotia1","","","","","","1","0","0","0","","","","","","","","","","","",""
"018361010","JPN Site 018361010","Active","","36.190887","136.142901","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"022204090","JPN Site 022204090","Active","","35.05466","138.476649","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"000060904","London","Active","CA","42.974485","-81.200813","0.0","-5","CA","CC","04/12/2024","16:00","Ontario Ministry of the Environment","","41","","4","3","1","0","1","1","3.0","PPB","","","1.0","UG/M3","","","43.0","PPB","",""
"320070005","Elko","Active","R9","40.838329","-115.766003","1560.1","-8","US","NV","04/12/2024","16:00","Nevada Division of Environmental Protection","Elko","","30","","","0","1","0","0","","","","","","","","","","","21.0","UG/M3"
"038205060","JPN Site 038205060","Active","","33.931634","133.279632","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"027125520","JPN Site 027125520","Active","","34.6091","135.47303","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"160871004","Weiser PM25","Active","R10","44.261694","-116.979172","0.0","-7","US","ID","04/12/2024","16:00","Idaho Department of Environmental Quality","Weiser (seasonal)","","","35","","0","0","1","0","","","","","9.1","UG/M3","","","","","",""
"360715001","Valley Central","Inactive","R2","41.5231","-74.215","0.0","-5","US","NY","04/12/2024","16:00","New York Dept. of Environmental Conservation","Lower Hudson Valley Region","","","","","1","0","0","0","","","","","","","","","","","",""
"040135520","JPN Site 040135520","Active","","33.575232","130.37239","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"022381010","JPN Site 022381010","Active","","35.152152","138.61941","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"260492001","OTISVILLE","Active","R5","43.1683","-83.4617","390.4","-5","US","MI","04/12/2024","16:00","Michigan Department of Environment, Great Lakes, and Energy","Flint","35","","","","1","0","0","0","","","","","","","","","43.0","PPB","",""
"530330028","Woodinville-133rd Ave","Inactive","R10","47.754398","-122.162003","11.9","-8","US","WA","04/12/2024","16:00","Washington Department of Ecology","","","","","","0","0","1","0","","","","","","","","","","","",""
"840060452003","Willits Blosser Lane","Active","R9","39.39861","-123.35872","427.0","-8","US","CA","04/12/2024","16:00","Mendocino County AQMD","Willits","","","19","","0","0","1","0","","","","","5.0","UG/M3","","","","","",""
"034205010","JPN Site 034205010","Active","","34.41547","133.207394","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"124000100605","Penticton Industrial Place","Active","CA","49.47753","-119.59578","308.1","-8","CA","CC","04/12/2024","16:00","British Columbia Ministry of Environment","","","","","","0","0","1","0","","","","","","","","","","","",""
"009301010","JPN Site 009301010","Active","","36.443148","139.914521","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"420910013","Norristown","Active","R3","40.1122","-75.3092","0.0","-5","US","PA","04/12/2024","16:00","Pennsylvania Dept. of Environmental Protection","Philadelphia","35","","8","","1","0","1","0","","","","","1.2","UG/M3","","","39.0","PPB","",""
"011250010","TUSCALOO","Inactive","R4","33.0894","-87.4597","0.0","-6","US","AL","04/12/2024","16:00","Alabama Department of Environmental Management","","","","","","1","0","0","0","","","","","","","","","","","",""
"030302010","JPN Site 030302010","Active","","34.163589","135.307231","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"004205020","JPN Site 004205020","Active","","38.902914","141.570659","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"027202530","JPN Site 027202530","Active","","34.483556","135.381099","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"840470931017","Rule","Active","R4","35.97773","-83.9504","2.1","-5","US","TN","04/12/2024","16:00","Knox County Dept. of Air Quality Management ","Knoxville|Great Smoky Mtns. Natl. Park - TN","","","14","","0","0","1","0","","","","","3.3","UG/M3","","","","","",""
"516500004","VA SCHOOL","Inactive","R3","37.0033","-76.3992","176.9","-5","US","VA","04/12/2024","16:00","Virginia Dept. of Environmental Quality","Hampton Roads","","","","","1","0","1","0","","","","","","","","","","","",""
"120090007","Melbourne","Active","R4","28.0542","-80.6283","0.0","-5","US","FL","04/12/2024","16:00","Florida Dept. of Environmental Protection","Melbourne","44","12","17","","1","1","1","0","","","","","4.0","UG/M3","","","52.0","PPB","12.0","UG/M3"
"045206020","JPN Site 045206020","Active","","32.438432","131.635393","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"022202120","JPN Site 022202120","Active","","34.756069","137.772277","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"271453052","St. Cloud","Active","R5","45.55","-94.1333","0.0","-6","US","MN","04/12/2024","16:00","Minnesota Pollution Control Agency","St. Cloud Area","37","","8","","1","0","1","0","","","","","1.7","UG/M3","","","42.0","PPB","",""
"271377551","Duluth Lincoln Park","Inactive","R5","46.766701","-92.133102","0.0","-6","US","MN","04/12/2024","16:00","Minnesota Pollution Control Agency","","","","","","0","0","1","0","","","","","","","","","","","",""
"480611023","Harlingen Teege C1023","Active","R6","26.200278","-97.712501","12.2","-6","US","TX","04/12/2024","16:00","Texas Commission on Environmental Quality","Brownsville-McAllen","38","","","","1","0","0","0","","","","","","","","","56.0","PPB","",""
"320038000","Las Vegas Paiute","Active","R8","36.357778","-115.361389","928.7","-8","US","NV","04/12/2024","16:00","Quality Review and Exchange System for Tribes (QREST)","","","","","","1","1","1","0","","","","","","","","","","","",""
"120860035","Perimeter","Active","R4","25.785472","-80.284206","0.0","-5","US","FL","04/12/2024","16:00","Florida Dept. of Environmental Protection","","","","","14","0","0","0","1","15.7","PPB","0.2","PPM","","","","","","","",""
"450070005","Big Creek","Inactive","R4","34.623199","-82.532097","275.1","-5","US","SC","04/12/2024","16:00","South Carolina DHEC","Greenville-Spartanburg","","","","","1","0","0","0","","","","","","","","","","","",""
"840490352005","Copper View","Active","R8","40.598056","-111.894167","0.0","-7","US","UT","04/12/2024","16:00","Utah Department of Environmental Quality","Salt Lake City","32","","27","8","1","0","1","1","9.4","PPB","0.2","PPM","7.2","UG/M3","1.0","PPB","34.0","PPB","",""
"034408010","JPN Site 034408010","Active","","34.438795","132.861032","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"370610002","KENANSVL","Inactive","R4","34.9547","-77.9608","33.9","-5","US","NC","04/12/2024","16:00","North Carolina DEQ - Division of Air Quality","","","","","","0","0","1","0","","","","","","","","","","","",""
"012207010","JPN Site 012207010","Active","","35.787385","139.902885","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"010736002","TARRANT","Active","R4","33.5783","-86.7739","0.0","-6","US","AL","04/12/2024","16:00","Jefferson County Department of Health","Birmingham","38","","","","1","0","0","0","","","","","","","","","44.0","PPB","",""
"TPCD0054T","National Housing Authority Dindaeng","Active","","13.762517","100.5502","0.0","7","","N/A","04/12/2024","16:00","Thailand Pollution Control Department","","","75","167","","1","1","1","1","","","0.5","PPM","103.0","UG/M3","","","","","116.0","UG/M3"
"042209010","JPN Site 042209010","Active","","34.213479","129.287173","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"002208030","JPN Site 002208030","Active","","41.284597","141.207524","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"060571001","Truckee BAM","Active","R9","39.3386","-120.170303","0.0","-8","US","CA","04/12/2024","16:00","Northern Sierra AQMD","Truckee","","","25","","0","0","1","0","","","","","7.0","UG/M3","","","","","",""
"480391004","Manvel Croix Park C84","Active","R6","29.5203","-95.3925","0.0","-6","US","TX","04/12/2024","16:00","Texas Commission on Environmental Quality","Houston-Galveston-Brazoria","","","","","1","0","0","1","","","","","","","","","","","",""
"010211510","JPN Site 010211510","Active","","36.335364","138.913776","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"840040191036","Ted Walker Park","Active","R9","32.32959","-111.058848","0.0","0","US","AZ","04/12/2024","16:00","Pima County Department of Environmental Quality","","","","27","","0","0","1","0","","","","","4.0","UG/M3","","","","","",""
"530531018","Puyallup-128th St","Inactive","R10","47.140499","-122.299202","134.8","-8","US","WA","04/12/2024","16:00","Washington Department of Ecology","Tacoma-Puyallup","","","","","0","0","1","0","","","","","","","","","","","",""
"450630009","Cayce","Inactive","R4","33.973389","-81.052673","50.0","-5","US","SC","04/12/2024","16:00","South Carolina DHEC","","","","","","0","1","0","0","","","","","","","","","","","",""
"510590030","FRANCONIA","Active","R3","38.77335","-77.10468","68.0","-5","US","VA","04/12/2024","16:00","Virginia Dept. of Environmental Quality","Northern Virginia|Metropolitan Washington","42","6","12","","1","1","1","0","","","","","3.0","UG/M3","0.3","PPB","48.0","PPB","7.0","UG/M3"
"012481070","JPN Site 012481070","Active","","35.364654","140.008174","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"037202070","JPN Site 037202070","Active","","34.302993","133.813737","0.0","9","","N/A","04/12/2024","16:00","Japan Ministry of Environment","","","","","","0","0","0","0","","","","","","","","","","","",""
"060539995","Seaside Fire Station","Inactive","R9","36.609014","-121.829122","61.0","-8","US","CA","04/12/2024","16:00","Monterey Bay Unified APCD","","","","","","0","0","1","0","","","","","","","","","","","",""
"540110006","HUNTINGTON","Inactive","R3","38.425301","-82.425301","0.0","-5","US","WV","04/12/2024","16:00","West Virginia Division of Air Quality - Wheeling","Huntington","","","","","1","0","0","0","","","","","","","","","","","",""
